Page,Title,Authors,Year,Citations,Google Scholar Link
2600,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Partisipasi Masyarakat Terhadap Efektivitas Pengelolaan Sampah'
2600,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PENERAPAN KEBIJAKAN PENANGANAN TINDAK KEKERASAN PEREMPUAN DI DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK KOTA PALU'
2600,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'DISIPLIN APARATUR SIPIL NEGARA TERHADAP KINERJA PEGAWAI PADA BADAN PENGEMBANGAN SUMBER DAYA MANUSIA PROVINSI SULAWESI TENGAH'
2600,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Systematic literature review: implementation of inclusive education policies in Indonesia: a state administration perspective'
2600,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'IMPLEMENTASI KEBIJAKAN DANA DESA RONDINGO KECAMATAN KINOVARO KABUPATEN SIGI'
2604,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Hannah Arendt And Amartya Sen On Freedom'
2604,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Membaca Liquid Society dari Perspektif Burnout Society'
2604,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Hermeneutika Pembaharuan Liturgi Konsili Vatikan II'
2604,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Adat Istiadat dan Penyembahan Berhala'
2604,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pandangan Hidup Orang Kei. Refleksi Filosofis atas Hukum Adat Larvul Ngabal'
2604,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'GAGASAN NEGARA REPUBLIK MENURUT TAN MALAKA DALAM NAAR DE REPUBLIEK INDONESIA'
2604,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Refleksi Tentang Waktu & Peristiwa'
2604,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pembinaan Para Katekis'
2604,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pernikahan Orthodox dan Katolik'
2604,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'The Nuns' Learning Motivation.'
2607,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Measurement of Factors Influencing Village Financial Statements Quality'
2607,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PERILAKU SEHAT BERBASIS MASYARAKAT'
2607,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Measurement of Factors That Can Improve the Implementation of Accrual-Based Accounting in Regional Government Agencies'
2607,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'The Role of Parents in Increasing Children's Interest in Learning During the Covid-19 PandemicThe Role of Parents in Increasing Children's Interest in Learning During the Covid …'
2607,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Dampak Terjadinya Kekerasan Seksual bagi Perkembangan Anak di Provinsi Sulawesi Utara'
2607,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'DAMPAK MEDIA SOSIAL FACEBOOK PADA KEHIDUPAN REMAJA DI DESA MALIAMBAO KECAMATAN LIKUPANG BARAT'
2607,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PERAN IBU RUMAH TANGGA DALAM MENINGKATAKAN KESEJAHTERAAN KELUARGA DI DESA KEROIT KECAMATAN MOTOLING BARAT'
2607,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'DAMPAK RELOKASI PADA KESEJAHTERAAN PEDAGANG DI PASAR BERSEHATI KEAMATAN WENANG KOTA MANADO'
2607,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'DAMPAK GADGET TERHADAP INTERAKSI SOSIAL KELUARGA DI KELURAHAN MAHAKERET BARAT MANADO'
2607,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PERAN BUDAYA MAPALUS DALAM MENUMBUHKAN PARTISIPASI MASYARAKAT PETANI DI KELURAHAN PANGOLOMBIAN'
2609,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'The Effect of Problem-Based Learning (PBL) on Critical Thinking and Social Science Concept Mastery in SMPN 4 Makassar'
2609,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Review Eutrofikasi : Resiko dalam keseburan lingkungan perairan dan upaya penanggulangannya'
2609,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PERKEMBANGAN SISTEM EKONOMI ISLAM DARI MASA KLASIK HINGGA MODERN'
2609,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PENGARUH PENERAPAN MODEL PEMBELAJARAN IMPROVE TERHADAP KEMAMPUAN PEMECAHAN MASALAH MATEMATIS DITINJAU DARI SELF EFFICACY SISWA'
2609,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Deskripsi Kemampuan Pemahaman Konsep Matematis Siswa berdasarkan Tingkat Kecemasan Matematika'
2609,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Implementasi Pendekatan Kontekstual dalam Meningkatkan Motivasi Belajar Siswa Kelas X Program Keahlian Manajemen Perkantoran dan Layanan Bisnis (MPLB) SMK Negeri 4 Pangkep'
2609,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Influence of Discipline, Character, and Creativity on Noble Behavior in P5 IPAS Grade IV'"
2609,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Pelatihan Pembuatan Olahan Kreatif Berbahan Dasar  Labu Siam Pada Ibu-Ibu Kelompok Tani Boritallasa, Kab.  Gowa'"
2609,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Akuntansi Syariah'
2609,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PENGARUH MODEL AUDITORY INTELLECTUALY REPETITION (AIR) TERHADAP HASIL BELAJAR BAHASA INDONESIA KELAS IV DI MIN 1 BANDAR LAMPUNG'
2611,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PELATIHAN DAN PENDAMPINGAN PENYUSUNAN LAPORAN KEUANGAN MASJID SEKECAMTAN MAPANGET BERDASARKAN ISAK 35'
2611,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Inovasi Dalam Riset Manajemen Sumber Daya Manusia'
2611,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Komunikasi Pemasaran Terpadu: Teori dan Praktik Efektif Panduan Komprehensif untuk Menguasai IMC, Perilaku Konsumen, dan Strategi Pemasaran Modern'"
2611,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'AKUNTANSI KEUANGAN MENENGAH 1'
2611,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Perilaku Konsumen'
2611,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PENGAUDITAN AKUNTANSI'
2611,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Konsep Dasar Manajemen Keuangan'
2611,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'ANALISIS TINGKAT KINERJA ANGGARAN MELALUI LAKIP PADA LINGKUP SATKER POLDA SULUT TAHUN ANGGARAN 2021–2023'
2611,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Ekonomi Manajerial'
2611,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Exploring the Relationship Between Corporate Goernance Mechanism and Financial Performance: Evidence From Listed Companies'
2614,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Jejak tanggung jawab sosial perusahaan dalam pemberdayaan masyarakat (CSR)'
2614,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'The Therapeutic Potential of Aceh Patchouli Oil (Pogostemon cablin Benth.) in Enhancing Full-Thickness Wound Healing in Mice.'
2614,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Peran Guru Bimbingan Dan Konseling Dalam Meningkatkan Pengetahuan Dan Pemahaman Tentang Perubahan Perilaku Pubertas Di SMAN 1 Kepahiang'
2614,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Analysis of sea currents, sea temperature, and sea salinity variations in the malacca strait during january and july 2022 using vertical sections'"
2614,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Revolutionizing Teungku Dayah learning model: exploring the transformative impact of technological advancements on Islamic education in Aceh'
2614,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Factors That Drive Consumers In Purchasing Decisions For Macbook Air Brand Laptops In Banda Aceh City'
2614,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Keengganan Dayah Konservatif Berintegrasi dengan Kemodernan'
2614,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'IDENTIFYING THE OBSTACLES FACED BY HEADMASTER AND TEACHER MOVER IN IMPLEMENTING THE INDEPENDENT CURRICULUM'
2614,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Reading activities in English textbook based on revised Bloom’s Taxonomy used in Curriculum 2013'
2614,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Analisis Pelaksanaan Konseling Karir Untuk Studi Lanjutan Siswa Kelas XII SMA Negeri 2 Rejang Lebong'
2615,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PENGARUH TINGKAT LITERASI KEUANGAN SYARIAH TERHADAP MINAT MASYARAKAT SULAWESI SELATAN DALAM MENGGUNAKAN PRODUK PERBANKAN SYARIAH'
2615,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Budaya Dan Disiplin Kerja Terhadap Kinerja Personel Polres Pelabuhan Di Makassar'
2615,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengembangan Kewirausahaan Untuk Meningkatkan Kesejahteraan Petani di Desa Minasabaji Kecamatan Bantimurung Kabupaten Maros'
2615,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Stres Kerja Dan Lingkungan Kerja Terhadap Kinerja Pegawai Perumda Air Minum Wae Manurung Kabupaten Bone'
2615,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'OPTIMIZING CAPITAL STRUCTURE AND COMPANY FINANCIAL PERFORMANCE: A FIELD THEORY APPROACH.'
2615,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Persepsi Masyarakat terhadap Kinerja Pegawai di Kantor Kecamatan Marusu Kabupaten Maros'
2615,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'The Effect of Compensation, Leadership, and Work Discipline on Employee Performance'"
2615,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Pengaruh Motivasi, Budaya Organisasi, Produktivitas Dalam Peningkatan Kinerja Pegawai Di Uptd PJU (Penerangan Jalan Umum) Kota Parepare'"
2615,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Kepemimpinan dan Motivasi Terhadap Kinerja Karyawan Pada PT Eka Mas Republik Branch Makassar'
2615,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Enhancing Employee Commitment through Flexible Working Arrangements and Sustainable H.R. Practices in Indonesian Startups'
2616,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Analisis Piutang Tak Tertagih dan Perputaran Piutang pada PT Astra Internasional Tbk yang terdaftar di Bursa Efek Indonesia (BEI)'
2616,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'ANALISIS KINERJA KEUANGAN DENGAN MENGGUNAKAN METODE ECONOMIC VALUE ADDED (EVA) PADA PT BANK NEGARA INDONESIA TBK YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2019-2023'
2616,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Analisis Kinerja Keuangan Pada PT. Unilever Indonesia Tbk. yang Terdaftar Di Bursa Efek Indonesia (BEI)'
2616,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Pengaruh Literasi Keuangan, Sikap Keuangan, dan Kepribadian Terhadap Perilaku Manajemen Keuangan Pada Pelaku UMKM di Kecamatan Turikale Kabupaten Maros'"
2616,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengembangan Program Pemasaran untuk Meningkatkan Brand Awareness pada Taman Kanak-Kanak Akhlakul Karimah'
2616,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Disiplin dan Motivasi Kerja Terhadap Kinerja Guru di SD Negeri 248 Nuha'
2616,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'The Influence of the Supervision Function, Human Resource Development and the Utilization of Information Technology on Performance (Case Study)'"
2616,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PERAN MADRASAH SEBAGAI INSTITUSI PENDIDIKAN ISLAM'
2616,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Analisis Efektivitas Diversifikasi Dalam Mengelola Risiko Fortofolio Investasi'
2616,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Optimization Optimalisasi Potensi Desa Melalui Peningkatan Kapasitas Manajemen pada Pelaku Home Industri: Optimalisasi Potensi Desa Melalui Peningkatan Kapasitas Manajemen pada …'
2618,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'SOSIALISASI PENCEGAHAN DAN PENANGANAN KEKERASAN SEKSUAL (PPKS) DI SEKOLAH TINGGI ILMU EKONOMI LPI MAKASSAR'
2618,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Akuntansi Untuk Mendukung Pengelolaan Dana Desa Yang Transparan Dan Akuntabel Pada Desa Corowali Kecamatan Tanete Rilau Kabupaten Barru'
2618,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'The Effect of Community-Based Entrepreneurship Development Programs on Improving the Economic Welfare of Communities in Rural Areas'
2618,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Literasi Keuangan Dengan Pemanfaatan Digitalisasi Dalam Menunjang Pemasaran Produk Tani Pada Desa Lalabata Kecamatan Tanete Rilau Kabupaten Barru'
2618,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'SISTEM INFORMASI AKUNTANSI PERSEDIAAN OBAT DENGAN METODE FIFO (STUDI KASUS PT. PHARMA INDO ABADI DI MAKASSAR)'
2618,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'KAJIAN PENGAMBILAN KEPUTUSAN PETANI TERHADAP KONVERSI LAHAN TANAMAN KAKAO (THEOBROMA CACAO L) MENJADI TANAMAN CENGKEH (SYZYGIUM AROMATICUM L) DI DESA BUNTU BATU KECAMATAN …'
2618,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Globalisasi pertanian menuju kemandirian pangan berkearifan lokal di Indonesia'
2618,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Penyusunan Laporan Keuangan untuk UMKM Di SMK Negeri 8 Makassar'
2618,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Pengaruh Profesionalisme Dan Pengalaman Kerja, Terhadap Kepuasan Kerja Dan Implikasinya Terhadap Kinerja Auditor Pada Kantor Akuntan Publik (KAP) Di Kota Makassar'"
2618,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Perputaran Modal Kerja Dan Perputaran Piutang Terhadap Likuiditas Pada PT Antam Tbk'
2619,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Trends, key contributors, and emerging issues in honey and breast cancer: A bibliometric analysis from 2014 to 2024'"
2619,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'The effect of deacetylation temperature on quality crab chitosan (Portunus pelagicus)'
2619,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Growth Response and Production of Mung  Bean (Vigna radiata L.) to The Application of  Different Types of Manure on Marginal Land (Case Study in Muna Regency)'
2619,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Growt Response and Production of Mung Bean (Vigna radiata L.) to The Application of  Different Types of Manure on Marginal Land (Case Study in Muna Regency)'
2619,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Mangrove litter production In the waters of Los Island, Tanjungpinang city, Indonesia'"
2619,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'A Review of different Honey from Indonesia and Malaysia'
2619,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Content of sea grapes (Caulerpa racemose) which grow in the waters of The Button Strait and The Tiworo Strait'
2619,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'BIOLOGICAL ASPECTS OF MANGROVE CRAB (Scylla serrata) AT THE BELADEN ESTUARY, DOMPAK, TANJUNGPINANG, RIAU ISLANDS'"
2619,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Turmeric extract gel and honey in post-cesarean section wound healing: A preliminary study'
2619,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'DASAR-DASAR AGRONOMI'
2620,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Pendidikan dan Motivasi terhadap Kinerja Pegawai pada Kantor Dinas Pendidikan dan Pemuda Olahraga Kabupaten Majene'
2620,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengantar Manajemen'
2620,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Pengaruh Gaya Kepemimpinan, Pengawasan Dan Disiplin Kerja Terhadap Kinerja Pegawai Pada Kantor Kependudukan Dan Catatan Sipil Kabupaten Majene'"
2620,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PENGARUH KOMPETENSI PEDAGOGIK DAN MOTIVASI KERJA GURU TERHADAP HASIL BELAJAR SISWA'
2620,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Lingkungan Kerja dan Tingkat Pendidikan terhadap Motivasi Pegawai pada RSUD Majene'
2620,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'EFEKTIVITAS PENGGUNAAN KOMUNIKASI MOTIVASI DAN LINGKUNGAN KERJA TERHADAP KINERJA KARYAWAN HOTEL DAVINA INN KABUPATEN MAJENE'
2620,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Audio Visual Media Terhadap Kemampuan Berbicara Mahasiswa'
2620,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Tingkat Pendidikan Dan Kualitas Kerja Terhadap Prestasi Kerja Pada Kantor Dinas Kesehatan Kabupaten Majene'
2620,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'THE EFFECT OF TRAINING AND JOB SATISFACTION ON EMPLOYEE PERFORMANCE AT THE REGENCY OF THE REGENCY OF MAJENE DPRD SECRETARIAT OFFICE'
2620,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengantar Manajemen'
2621,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Motivasi dan Disiplin Kerja Terhadap Kinerja Pegawai di Kantor Inspektorat Daerah Provinsi Sulawesi Utara'
2621,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Citra Merek dan Kualitas Produk Terhadap Keputusan Pembelian Produk Pada PT. Tempo Scan Pasific Tbk.'
2621,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Kualitas Pelayanan Terhadap Kepuasan Pasien Rawat Jalan di Rumah Sakit Sentra Medika Minahasa Utara'
2621,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Disiplin Kerja Terhadap Kinerja Pegawai Pada BPJS Kesehatan Manado'
2621,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Keandalan dan Daya Tanggap Terhadap Kepuasan Pensiunan di PT Taspen (Persero) Kantor Cabang Manado'
2621,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Kepemimpinan Transformasional Terhadap Kinerja Pegawai di BPJS Kesehatan Kantor Cabang Manado'
2621,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Kepuasan Kerja dalam Meningkatkan Kinerja Karyawan PT. Taspen (persero) Kantor Cabang Manado'
2621,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PENGARUH DISIPLIN KERJA TERHADAP KINERJA PEGAWAI DI MODERASI OLEH KEMAMPUAN KERJA PADA INSPEKTORAT DAERAH PROVINSI SULAWESI UTARA'
2621,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PENGARUH GAYA KEPEMIMPINAN DAN MOTIVASI TERHADAP KINERJA KARYAWAN PADA PT. PEGADAIAN KANTOR WILAYAH MANADO'
2621,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Pemberdayaan Ibu-Ibu Rumah Tangga melalui Pembuatan Kue Gelang dan Kue Roda di Desa Kembes 1, Kab. Minahasa, Prov. Sulawesi Utara'"
2622,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Convolutional Neural Network with Feature Extraction to Improve the Classification Accuracy of Multi-Class Facial Skin Disorders.'
2622,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Implementing the TOPSIS Method for Book Update and Procurement Priority'
2622,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengantar Kecerdasan Buatan untuk Pemula'
2622,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'e-Government dan Inovasi Pemerintahan'
2622,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Implementasi Metode Machine Learning Untuk Klasifikasi Aroma Parfum Berbasis Arduino'
2622,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Bisnis Online untuk Meningkatkan Kemandirian Ekonomi di Asrama Putra Mahasiswa Sinjai'
2622,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Generasi Z dan Teknologi Kecerdasan Buatan: Inovasi di Ujung Jari'
2622,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Analysis of Factors that Impact Self Efficacy in Terms of Locus Control Learning Orientation and Work Environment Characteristics'
2622,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Sistem Pendukung Keputusan Dengan Metode SMART Untuk Mengevaluasi Kinerja Guru'
2622,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Kolaborasi Guru dan Mahasiswa: Upaya Kampus Mengajar Angkatan 8 dalam Peningkatan Literasi dan Numerasi di SD Negeri 03 Geragahan'
2623,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'Pengaruh Kompetensi, Disiplin dan Lingkungan Kerja Terhadap Kinerja Pegawai Pada Biro Umum dan Perlengkapan Sekretariat Daerah Provinsi Sulawesi Selatan'"
2623,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Modelling and mapping the poverty levels with applied spatial regression model in South Sulawesi province of Indonesia'
2623,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'The Impact of International Financial Reporting Standards on Global Accounting Practices'
2623,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Sustaining Prosperity: Exploring Fiscal and Financial Sustainability in the Context of Dynamic Fiscal Policy'
2623,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Kambo tourism village masterplan: Community participation in tourism development'
2623,N/A,N/A,N/A,0,"https://scholar.google.com/scholar?q=+intitle:'The Effect of Liquidity Ratios, Profitability Ratios, and Solvency to Value Ratio Company Studies on Sector Companies Consumer Goods Industry Listed on IDX Period 2018-2021'"
2623,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Community-Based Kambo Tourism Area Planning With a Participatory Planning Approach'
2623,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Analisis Sistem Pengadaan Barang Jasa Pemerintah Pada Biro Pengadaan Barang Jasa Provinsi Sulawesi Selatan Melalui Aplikasi Reviu'
2623,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'ANALISIS TINGKAT KEPUASAN NASABAH ATAS PENERIMAAN DANA PENSIUN'
2623,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Application of Principal Component Regression in Analyzing Factors Affecting Human Development Index'
2624,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Manajemen Organisasi Memimpin Perubahan Menuju Keberhasilan'
2624,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Manajemen Pariwisata; Pengelolaan Destinasi Wisata Di Indonesia'
2624,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'MANAJEMEN STRATEGI PEMASARAN'
2624,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'The Effect of Smartphone Uses and Parenting Style on the Honest Character and Responsibility of Elementary School Students'
2624,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'The Effect of Smartphone Use and Parenting Style on the Honest Character and Responsibility of Elementary School Students'
2624,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Kewirausahaan'
2624,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Perilaku Konsumen'
2624,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Manajemen Pelayanan dan Kualitas Layanan'
2624,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Analysis of Cooperative Management in Improving Member Welfare in Civil Servant Cooperatives'
2624,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Penerapan Manajemen Operasional'
2625,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'PENGELOLAAN RESIDU JAGUNG-KEDELAI PADA POLA TUMPANGSARI TERHADAP SIMPANAN C-ORGANIK DAN BEBERAPA SIFAT KIMIA TANAH'
2625,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Penambahan Tepung Jintan Putih (Cuminum cyminum) Dalam Pakan Terhadap Konsumsi Dan Efisiensi Pakan Pada Ayam Ras Petelur'
2625,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Pemberian Pupuk Kotoran Ayam Terhadap Rasio Batang Dan Daun Rumput Setaria (Setaria splendida)'
2625,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Analisis Margin Dan Saluran Pemasaran Ayam Broiler Di Kelurahan Baru Kecamatan Baolan Kabupaten Tolitoli'
2625,N/A,N/A,N/A,0,https://scholar.google.com/scholar?q=+intitle:'Analisis Faktor-Faktor Yang Mempengaruhi Tingkat Permintaan Peternakan Ayam Ras Petelur Zoeya Berkah Di Kelurahan Nalu Kabupaten Tolitoli'
